word,tone,sentiment
próximos,0,neutral
informados,0,neutral
respectivos,0,neutral
informações sobre,0,neutral
prospectivas,0,neutral
divulgadas,0,neutral
eventual,0,neutral
importante,1,positive
carteira crédito,0,neutral
relativas,0,neutral
infraestrutura,0,neutral
informações petróleo,0,neutral
via,0,neutral
volumes,0,neutral
decorrência,0,neutral
recebimento,0,neutral
disso,0,neutral
nire fato,0,neutral
fazer,0,neutral
informado,0,neutral
então,0,neutral
livre,0,neutral
considerações futuras,0,neutral
website,0,neutral
adicional,0,neutral
estratégico,0,neutral
trabalho,0,neutral
dentre,0,neutral
outro,0,neutral
ordem,0,neutral
controlada,0,neutral
visando,0,neutral
disposto artigo,0,neutral
investidor,0,neutral
procedimento,0,neutral
seguir,0,neutral
implementação,1,positive
senhor,0,neutral
mesmas,0,neutral
tabela,0,neutral
taxas,0,neutral
exercício direito,0,neutral
normas,0,neutral
abl,0,neutral
líquidas,0,neutral
conselho fiscal,0,neutral
blackrock,0,neutral
horas,0,neutral
visão,0,neutral
natureza,0,neutral
planejamento,0,neutral
público informar,0,neutral
gwh,0,neutral
sempre,0,neutral
desse,0,neutral
receber,0,neutral
detidas,0,neutral
consideradas,0,neutral
saúde,0,neutral
totais,0,neutral
anteriormente,0,neutral
tendências,0,neutral
encerramento,0,neutral
percentual,0,neutral
usinas,0,neutral
primeiro trimestre,0,neutral
manter,0,neutral
moeda,0,neutral
ato,0,neutral
aberta capital,0,neutral
garantias,0,neutral
significado,0,neutral
derivativos,0,neutral
outra,0,neutral
funcionários,0,neutral
conselheiros,0,neutral
acionistas controladores,0,neutral
marcas,0,neutral
industriais,0,neutral
negociação valores,0,neutral
legal,0,neutral
declarações prospectivas,0,neutral
curto,0,neutral
direta,0,neutral
bolsas valores,0,neutral
firmes,0,neutral
combustível,0,neutral
artigo lei,0,neutral
comunicar,0,neutral
divulgada,0,neutral
obrigação,0,neutral
bacia,0,neutral
realizados,0,neutral
existentes,0,neutral
união,0,neutral
atualização,0,neutral
substancialmente,0,neutral
física,0,neutral
digital,0,neutral
solicitamos,0,neutral
oriente,0,neutral
ajuste,0,neutral
estoque,0,neutral
diretores,0,neutral
endereço,0,neutral
contratação,0,neutral
atua,0,neutral
release,0,neutral
cronograma,0,neutral
depósitos,0,neutral
diferentes,0,neutral
transações,0,neutral
reunião conselho,0,neutral
produto,0,neutral
atos,0,neutral
bloco,0,neutral
assinatura,0,neutral
doméstico,0,neutral
evento,0,neutral
cumprimento disposto,0,neutral
direito voto,0,neutral
benefícios,1,positive
realty,0,neutral
tanto,0,neutral
apresentados,0,neutral
margem financeira,0,neutral
bps,0,neutral
andar,0,neutral
mundial,0,neutral
eleição,0,neutral
bancos,0,neutral
cade,0,neutral
entrada,0,neutral
líquida ebitda,0,neutral
equipamentos,0,neutral
emitidos,0,neutral
continua,0,neutral
exceto,0,neutral
baixo custo,1,positive
regulamentação,0,neutral
atendimento disposto,0,neutral
cálculo,0,neutral
contábil,0,neutral
grandes,0,neutral
milhares,0,neutral
oferece,0,neutral
manifestação,0,neutral
conversíveis,0,neutral
pontos,0,neutral
termo,0,neutral
jornal valor,0,neutral
pagamentos,0,neutral
giro,0,neutral
atender,0,neutral
usina,0,neutral
empresarial,0,neutral
deve ser,0,neutral
prestação serviços,0,neutral
auditores,0,neutral
formulário,0,neutral
termos artigo,0,neutral
market,0,neutral
sob título,0,neutral
milhão,0,neutral
valor total,0,neutral
isa,0,neutral
geral ordinária,0,neutral
diversos,0,neutral
prospecto,0,neutral
gae,0,neutral
atualizado,0,neutral
barris,0,neutral
alavancagem,0,neutral
despesas operacionais,-1,negative
faturamento,0,neutral
ação ordinária,0,neutral
diário,0,neutral
sustentável,0,neutral
terceiro,0,neutral
agências,0,neutral
fornecedores,0,neutral
latibex,0,neutral
imobiliário,0,neutral
teor,0,neutral
ano anterior,0,neutral
agenda,0,neutral
passivos,0,neutral
títulos valores,0,neutral
brasileiros,0,neutral
execução,0,neutral
instrumentos,0,neutral
órgãos,0,neutral
alimentos,0,neutral
constantes,0,neutral
inflação,-1,negative
cartões,0,neutral
bndes,0,neutral
devidamente,0,neutral
sede cidade,0,neutral
sujeita,0,neutral
pedidos firmes,1,positive
coordenador,0,neutral
comércio,0,neutral
jurídica,0,neutral
correspondência,0,neutral
econômicas,0,neutral
cujo,0,neutral
conversão,0,neutral
imobiliários,0,neutral
prévia,0,neutral
definido,0,neutral
lançamento,0,neutral
soluções,0,neutral
mineração,0,neutral
contratadas,0,neutral
cartão,0,neutral
adquiridas,0,neutral
energias,0,neutral
equivalentes,0,neutral
vgv,0,neutral
ofertas,0,neutral
bônus,1,positive
negociações,0,neutral
além disso,0,neutral
minério,0,neutral
share,0,neutral
totalizando,0,neutral
segundo significado,0,neutral
governamentais,0,neutral
mobiliários seção,0,neutral
previsões segundo,0,neutral
significado seção,0,neutral
negociação refletem,0,neutral
engenharia,0,neutral
diários,0,neutral
deverá ser,0,neutral
consulta,0,neutral
vai,0,neutral
geração caixa,1,positive
instalada,0,neutral
acompanhamento empresas,0,neutral
conselheiro,0,neutral
coordenadores,0,neutral
air,0,neutral
dessas,0,neutral
diretor vicepresidente,0,neutral
informar acionistas,0,neutral
assessoria,0,neutral
associação,0,neutral
intermediários,0,neutral
representativas,0,neutral
ask,0,neutral
poderão ser,0,neutral
ser realizada,0,neutral
listagem,0,neutral
água,0,neutral
sociais,0,neutral
fatos relevantes,0,neutral
transmissão energia,0,neutral
custódia,0,neutral
notícias,0,neutral
correspondente,0,neutral
ferro,0,neutral
realizar,0,neutral
controladora,0,neutral
sentido,0,neutral
cvm conforme,0,neutral
acordos,1,positive
melhores práticas,1,positive
bens,0,neutral
consolidação,1,positive
medida,0,neutral
inadimplência,-1,negative
agência nacional,0,neutral
declaração,0,neutral
números,0,neutral
cessão,0,neutral
cdi,0,neutral
pago,0,neutral
espécie,0,neutral
material,0,neutral
yoy,0,neutral
mídia,0,neutral
vida,0,neutral
ata,0,neutral
executivos,0,neutral
aplicáveis,0,neutral
provisões,0,neutral
vigor,1,positive
parágrafo único,0,neutral
corrente,0,neutral
relevante divulgado,0,neutral
présal,0,neutral
cvmconforme alterada,0,neutral
nenhuma,0,neutral
pereira,0,neutral
cvm sep,0,neutral
integração,1,positive
sinergias,1,positive
tema,0,neutral
preferência,0,neutral
palavras,0,neutral
instrumento,0,neutral
societárias,0,neutral
acordo acionistas,0,neutral
possível,0,neutral
instrução comissão,0,neutral
ministério,0,neutral
alguns,0,neutral
contém,0,neutral
perfil,0,neutral
incorporação ações,0,neutral
preferencial,0,neutral
veiculada jornal,0,neutral
estima,0,neutral
cinquenta,0,neutral
agentes,0,neutral
cagr,0,neutral
poder,0,neutral
ambiental,0,neutral
mensal,0,neutral
cambial,0,neutral
noventa,0,neutral
podem ser,0,neutral
rural,0,neutral
siderúrgica,0,neutral
estrutura administrativa,0,neutral
atividade,0,neutral
protocolo,0,neutral
índices,0,neutral
regiões,0,neutral
laudo,0,neutral
corporativo,0,neutral
rating,0,neutral
reorganização,0,neutral
reajuste,0,neutral
frente,0,neutral
entregas,0,neutral
próprias,0,neutral
captação,0,neutral
físicas,0,neutral
consórcio,0,neutral
fornecimento,0,neutral
arquivados,0,neutral
políticas,0,neutral
rpk,0,neutral
matéria,0,neutral
modo,0,neutral
detém,0,neutral
obras,0,neutral
informa acionistas,0,neutral
reestruturação,0,neutral
conversíveis ações,0,neutral
mudança,0,neutral
referidas,0,neutral
reuniões,0,neutral
anúncio,0,neutral
mobiliários emissão,0,neutral
internet,0,neutral
bolsa balcão,0,neutral
milhões reais,0,neutral
matérias,0,neutral
poderá ser,0,neutral
externo,0,neutral
histórico,0,neutral
aberto,0,neutral
produtividade,0,neutral
civil,0,neutral
públicos,0,neutral
apresenta,0,neutral
cpfl,0,neutral
municípios,0,neutral
units,0,neutral
informamos,0,neutral
quantidade ações,0,neutral
otimização,1,positive
prêmios,1,positive
interessados,0,neutral
publicado,0,neutral
situação,0,neutral
passou,0,neutral
guidance,0,neutral
faz,0,neutral
reunião realizada,0,neutral
dívidas,1,positive
pro,0,neutral
ações negociadas,0,neutral
andamento,0,neutral
pesquisa,0,neutral
relações mercado,0,neutral
capital giro,0,neutral
lote,0,neutral
diretamente,0,neutral
divulgação resultados,0,neutral
ceo,0,neutral
outros fatores,0,neutral
variações,0,neutral
termos condições,0,neutral
prévio,0,neutral
exercício social,0,neutral
informações adicionais,0,neutral
cargos,0,neutral
jurídicas,0,neutral
banco central,0,neutral
mercado interno,0,neutral
expectativa,1,positive
centrais,0,neutral
mandato,0,neutral
brasileiro informa,0,neutral
passivo,1,positive
agente,0,neutral
fontes,0,neutral
cobertura,0,neutral
unitário,0,neutral
management,0,neutral
condições mercado,0,neutral
esclarecimento,0,neutral
necessidade,0,neutral
potenciais,0,neutral
preliminar,0,neutral
premissas,0,neutral
manual,0,neutral
passado,0,neutral
necessárias,0,neutral
sobre eventos,0,neutral
valor mercado,0,neutral
colocação,0,neutral
cotação,0,neutral
diversas,0,neutral
petróleo gás,0,neutral
concorrência,-1,negative
nominativas,0,neutral
regional,0,neutral
relacionamento investidores,0,neutral
minério ferro,0,neutral
passando,0,neutral
receita bruta,1,positive
enquanto,0,neutral
sae,0,neutral
superintendente,0,neutral
ampla,0,neutral
cuja,0,neutral
tratamento,0,neutral
ponto,0,neutral
disse,0,neutral
programas,0,neutral
perante,0,neutral
todo mundo,0,neutral
prêmio,1,positive
presidente conselho,0,neutral
aluguel,0,neutral
bjs,0,neutral
busca,0,neutral
consta,0,neutral
estará,0,neutral
igual,0,neutral
parceiros,0,neutral
daqueles,0,neutral
exportações,0,neutral
compra ações,1,positive
contatos,0,neutral
cnpj comunicado,0,neutral
contados,0,neutral
objetivos,0,neutral
curso,0,neutral
critério,0,neutral
plano negócios,0,neutral
titularidade,0,neutral
cple,0,neutral
decisões,0,neutral
poço,0,neutral
sobre notícia,0,neutral
alterar,0,neutral
securities,0,neutral
condição,0,neutral
mantém,0,neutral
líquidos,0,neutral
apresentar,0,neutral
transformação,0,neutral
etapa,0,neutral
tenda,0,neutral
conclui,1,positive
concluem,1,positive
concluímos,1,positive
concluindo,1,positive
concluíram,1,positive
concluirão,1,positive
concluiriam,1,positive
liderarão,1,positive
alcançam,1,positive
alcançamos,1,positive
alcançaram,1,positive
alcançarão,1,positive
alcançariam,1,positive
entregam,1,positive
entregamos,1,positive
entregaram,1,positive
entregarão,1,positive
desfrutam,1,positive
desfrutamos,1,positive
desfrutaram,1,positive
desfrutarão,1,positive
aumentam,1,positive
aumentamos,1,positive
aumentaram,1,positive
aumentarão,1,positive
melhoram,1,positive
melhoramos,1,positive
melhoraram,1,positive
melhorarão,1,positive
excedem,1,positive
excedemos,1,positive
exceder,1,positive
excederão,1,positive
bateu,1,positive
batem,1,positive
batemos,1,positive
baterão,1,positive
bateriam,1,positive
falham,-1,negative
falhamos,-1,negative
falhar,-1,negative
falharam,-1,negative
falharão,-1,negative
desaponta,-1,negative
desapontam,-1,negative
desapontamos,-1,negative
desapontando,-1,negative
desapontar,-1,negative
desapontaram,-1,negative
desapontarão,-1,negative
diminuímos,-1,negative
diminuíram,-1,negative
diminuirão,-1,negative
deterioram,-1,negative
deterioramos,-1,negative
deteriorarão,-1,negative
pioram,-1,negative
pioramos,-1,negative
pioraram,-1,negative
piorarão,-1,negative
enfraquece,-1,negative
enfraquecem,-1,negative
enfraquecemos,-1,negative
enfraquecendo,-1,negative
enfraqueceram,-1,negative
enfraquecerão,-1,negative
encolhem,-1,negative
encolhemos,-1,negative
encolheram,-1,negative
encolherão,-1,negative
abandonam,-1,negative
abandonamos,-1,negative
abandonar,-1,negative
abandonaram,-1,negative
abandonarão,-1,negative
abdicam,-1,negative
abdicamos,-1,negative
abdicar,-1,negative
abdicaram,-1,negative
abdicarão,-1,negative
abolimos,-1,negative
abolindo,-1,negative
aboliram,-1,negative
abolirão,-1,negative
revogam,-1,negative
revogamos,-1,negative
revogaram,-1,negative
revogarão,-1,negative
acusam,-1,negative
acusamos,-1,negative
acusaram,-1,negative
acusarão,-1,negative
cede,-1,negative
cedem,-1,negative
cedemos,-1,negative
cedendo,-1,negative
cedir,-1,negative
cediram,-1,negative
cedirão,-1,negative
agravam,-1,negative
agravamos,-1,negative
agravando,-1,negative
agravaram,-1,negative
agravarão,-1,negative
incomoda,-1,negative
incomodam,-1,negative
incomodamos,-1,negative
incomodando,-1,negative
incomodaram,-1,negative
incomodarão,-1,negative
anulam,-1,negative
anulamos,-1,negative
anularam,-1,negative
anularão,-1,negative
atrasa,-1,negative
atrasam,-1,negative
atrasamos,-1,negative
atrasaram,-1,negative
atrasarão,-1,negative
hesita,-1,negative
hesitam,-1,negative
hesitamos,-1,negative
hesitando,-1,negative
hesitaram,-1,negative
hesitarão,-1,negative
cancelam,-1,negative
cancelaram,-1,negative
cancelarão,-1,negative
cessam,-1,negative
cessamos,-1,negative
cessaram,-1,negative
cessarão,-1,negative
colaborarão,1,positive
concedem,-1,negative
concedemos,-1,negative
concederam,-1,negative
concederão,-1,negative
